name,logo,appid,type,steam_appid,is_free,supported_languages,developers,publishers,price_overview,original_price,discounted_price,platforms,genres,achievements,num_reviews,review_score,review_score_desc,total_positive,total_negative,total_reviews
A Game About Digging A Hole,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3244220/16fb91171fecc9d2929e534af307038db2a8e319/capsule_sm_120.jpg?t=1739437793,3244220,game,3244220,False,"English, German, French, Italian, Spanish - Spain, Portuguese - Brazil, Simplified Chinese, Japanese, Korean, Polish, Russian",['Cyberwave'],"['rokaplay Bou·tique', 'Drillhounds']","4,99€",,"4,99€","{'windows': True, 'mac': False, 'linux': False}","['Adventure', 'Indie']",10.0,20,8,Very Positive,5481,481,5962
Shadowveil: Legend of The Five Rings,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2536960/cf443bba9c6d4d9f83a33e13fea20186be6ba9ca/capsule_sm_120.jpg?t=1741107558,2536960,game,2536960,False,"English<strong>*</strong>, French, Italian, German, Spanish - Spain, Portuguese - Brazil, Simplified Chinese<br><strong>*</strong>languages with full audio support",['Palindrome Interactive'],"['Palindrome Interactive', 'Amplifier Studios']","22,49€","24,99€","22,49€","{'windows': True, 'mac': False, 'linux': False}","['Adventure', 'Indie', 'RPG', 'Strategy']",84.0,20,8,Very Positive,44,10,54
Travellers Rest,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1139980/capsule_sm_120_alt_assets_0.jpg?t=1740660330,1139980,game,1139980,False,"English, French, German, Spanish - Spain, Polish, Portuguese - Brazil, Turkish, Japanese, Korean, Portuguese - Portugal, Simplified Chinese, Russian, Traditional Chinese, Italian, Dutch, Thai, Ukrainian, Czech, Romanian, Hungarian, Indonesian, Catalan",['Isolated Games'],"['Isolated Games', 'IndieArk']","12,05€","17,99€","12,05€","{'windows': True, 'mac': False, 'linux': False}","['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Early Access']",36.0,20,8,Very Positive,5508,605,6113
DayZ,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/221100/capsule_sm_120.jpg?t=1739463180,221100,game,221100,False,"English, French, Italian, German, Spanish - Spain, Czech, Russian, Simplified Chinese, Traditional Chinese, Japanese, Polish, Portuguese - Brazil",['Bohemia Interactive'],['Bohemia Interactive'],"47,99€",,"47,99€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure', 'Massively Multiplayer']",13.0,20,6,Mostly Positive,119516,44279,163795
Chivalry 2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1824220/capsule_sm_120.jpg?t=1716390459,1824220,game,1824220,False,"English<strong>*</strong>, French, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese<br><strong>*</strong>languages with full audio support",['Torn Banner Studios'],['Tripwire Presents'],"9,74€","38,99€","9,74€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Massively Multiplayer']",41.0,20,8,Very Positive,14569,3275,17844
Like a Dragon: Pirate Yakuza in Hawaii,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3061810/99ff0f2acf35c829ffea33c2c463beae64999b3a/capsule_sm_120.jpg?t=1740131371,3061810,game,3061810,False,"English<strong>*</strong>, French, Italian, German, Spanish - Spain, Japanese<strong>*</strong>, Korean, Portuguese - Brazil, Russian, Simplified Chinese<strong>*</strong>, Traditional Chinese<br><strong>*</strong>languages with full audio support",['Ryu Ga Gotoku Studio'],['SEGA'],"59,99€",,"59,99€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure', 'RPG']",62.0,20,8,Very Positive,1769,119,1888
Assassin's Creed® Origins,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/582160/capsule_sm_120.jpg?t=1736247595,582160,game,582160,False,"English<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Czech, Dutch, Japanese<strong>*</strong>, Korean, Polish, Portuguese - Brazil<strong>*</strong>, Russian<strong>*</strong>, Simplified Chinese, Traditional Chinese<br><strong>*</strong>languages with full audio support",['Ubisoft Montreal'],['Ubisoft'],"8,99€","59,99€","8,99€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure', 'RPG']",67.0,20,8,Very Positive,26739,5182,31921
Eternal Return,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1049590/8624d8e5a709a86d0dabf7dfdaf4d587ccf77052/capsule_sm_120.jpg?t=1741232251,1049590,game,1049590,True,"English<strong>*</strong>, Japanese<strong>*</strong>, Simplified Chinese, Korean<strong>*</strong>, Traditional Chinese, French, German, Spanish - Spain, Portuguese - Portugal, Spanish - Latin America, Russian, Thai, Vietnamese, Portuguese - Brazil<br><strong>*</strong>languages with full audio support",['Nimble Neuron'],"['Nimble Neuron', 'SapStaR Games']",,,,"{'windows': True, 'mac': False, 'linux': False}","['Indie', 'Strategy', 'Free To Play']",,19,7,Positive,17,2,19
The Planet Crafter,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1284190/222d70290d7be33cd553e4767871371828738af9/capsule_sm_120.jpg?t=1736781400,1284190,game,1284190,False,"English<strong>*</strong>, French, German, Spanish - Spain, Simplified Chinese, Russian, Polish, Portuguese - Portugal, Korean, Japanese, Portuguese - Brazil, Italian, Traditional Chinese, Turkish<br><strong>*</strong>languages with full audio support",['Miju Games'],['Miju Games'],"16,79€","23,99€","16,79€","{'windows': True, 'mac': False, 'linux': False}",['Adventure'],55.0,20,9,Overwhelmingly Positive,25046,1082,26128
Assassin’s Creed® IV Black Flag™,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/242050/capsule_sm_120.jpg?t=1738250868,242050,game,242050,False,"English<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Czech, Danish, Dutch, Finnish, Norwegian, Polish, Portuguese - Portugal, Portuguese - Brazil<strong>*</strong>, Russian<strong>*</strong>, Swedish, Simplified Chinese<br><strong>*</strong>languages with full audio support",['Ubisoft Montreal'],['Ubisoft'],"11,99€","39,99€","11,99€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure']",60.0,20,8,Very Positive,23217,3663,26880
MARVEL SNAP,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1997040/capsule_sm_120.jpg?t=1738974397,1997040,game,1997040,True,"English<strong>*</strong>, French<strong>*</strong>, Italian, German, Spanish - Spain, Japanese<strong>*</strong>, Korean<strong>*</strong>, Portuguese - Brazil, Simplified Chinese, Spanish - Latin America<strong>*</strong>, Thai, Traditional Chinese<strong>*</strong>, Indonesian, Russian, Vietnamese<br><strong>*</strong>languages with full audio support","['Second Dinner Studios, Inc.']",,,,,"{'windows': True, 'mac': False, 'linux': False}","['Casual', 'Strategy', 'Free To Play']",,0,0,No user reviews,0,0,0
Project Zomboid,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/108600/capsule_sm_120.jpg?t=1739309087,108600,game,108600,False,"English, French, Italian, German, Spanish - Spain, Danish, Dutch, Hungarian, Norwegian, Polish, Portuguese - Portugal, Russian, Turkish, Japanese, Simplified Chinese, Portuguese - Brazil, Finnish, Korean, Thai, Traditional Chinese, Ukrainian",['The Indie Stone'],['The Indie Stone'],"19,50€",,"19,50€","{'windows': True, 'mac': True, 'linux': True}","['Indie', 'RPG', 'Simulation', 'Early Access']",,20,8,Very Positive,114875,7032,121907
ARK: Survival Evolved,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/346110/capsule_sm_120.jpg?t=1709879597,346110,game,346110,False,"English<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Russian<strong>*</strong>, Portuguese - Brazil<strong>*</strong>, Simplified Chinese<strong>*</strong>, Czech<strong>*</strong>, Danish<strong>*</strong>, Dutch<strong>*</strong>, Hungarian<strong>*</strong>, Polish<strong>*</strong>, Swedish<strong>*</strong>, Thai<strong>*</strong>, Traditional Chinese<strong>*</strong>, Turkish<strong>*</strong>, Ukrainian<strong>*</strong>, Finnish<strong>*</strong>, Japanese<strong>*</strong>, Korean<strong>*</strong><br><strong>*</strong>languages with full audio support","['Studio Wildcard', 'Instinct Games', 'Efecto Studios', 'Virtual Basement LLC']","['Studio Wildcard', 'Snail Games USA']","14,79€",,"14,79€","{'windows': True, 'mac': True, 'linux': False}","['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']",32.0,20,8,Very Positive,197064,45819,242883
Until Then,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1574820/capsule_sm_120.jpg?t=1738702226,1574820,game,1574820,False,"English, French, Italian, German, Spanish - Spain, Japanese, Simplified Chinese",['Polychroma Games'],['Maximum Entertainment'],"11,70€","19,50€","11,70€","{'windows': True, 'mac': False, 'linux': True}","['Adventure', 'Casual', 'Indie']",29.0,20,9,Overwhelmingly Positive,4383,82,4465
The Isle,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/376210/capsule_sm_120.jpg?t=1653237914,376210,game,376210,False,English<strong>*</strong><br><strong>*</strong>languages with full audio support,['Afterthought LLC'],['Afterthought LLC'],"19,99€",,"19,99€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'Simulation', 'Early Access']",,20,6,Mostly Positive,37391,9754,47145
American Truck Simulator,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/270880/capsule_sm_120.jpg?t=1740510012,270880,game,270880,False,"English, French, Italian, German, Spanish - Spain, Bulgarian, Czech, Danish, Dutch, Finnish, Greek, Hungarian, Japanese, Korean, Norwegian, Polish, Portuguese - Portugal, Portuguese - Brazil, Romanian, Russian, Simplified Chinese, Swedish, Turkish, Ukrainian, Traditional Chinese, Catalan, Lithuanian, Serbian, Slovak, Slovenian",['SCS Software'],['SCS Software'],"19,99€",,"19,99€","{'windows': True, 'mac': True, 'linux': True}","['Indie', 'Simulation']",114.0,20,9,Overwhelmingly Positive,78186,2140,80326
Ghost of Tsushima DIRECTOR'S CUT,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2215430/capsule_sm_120.jpg?t=1737495883,2215430,game,2215430,False,"English<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Arabic, Czech, Danish, Dutch, Finnish, Greek, Hungarian, Japanese<strong>*</strong>, Korean, Norwegian, Polish<strong>*</strong>, Portuguese - Brazil<strong>*</strong>, Portuguese - Portugal<strong>*</strong>, Russian<strong>*</strong>, Simplified Chinese, Spanish - Latin America<strong>*</strong>, Swedish, Thai, Traditional Chinese, Turkish, Croatian<br><strong>*</strong>languages with full audio support","['Sucker Punch Productions', 'Nixxes Software']",['PlayStation Publishing LLC'],"59,99€",,"59,99€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure']",77.0,20,8,Very Positive,22980,1517,24497
Ori and the Blind Forest,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/261570/capsule_sm_120.jpg?t=1667504148,261570,game,261570,False,"English, French, Italian, German, Spanish - Spain, Japanese, Russian, Simplified Chinese, Portuguese - Brazil",['Moon Studios GmbH'],['Xbox Game Studios'],,,,"{'windows': True, 'mac': False, 'linux': False}",['Action'],50.0,20,9,Overwhelmingly Positive,12667,593,13260
Street Fighter™ 6,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1364780/195e9850cfc4bb963cd77a02d7d72cb01605931a/capsule_sm_120_alt_assets_13.jpg?t=1739428401,1364780,game,1364780,False,"English<strong>*</strong>, Japanese<strong>*</strong>, French, Italian, German, Spanish - Spain, Arabic, Portuguese - Brazil, Polish, Russian, Simplified Chinese, Traditional Chinese, Korean, Spanish - Latin America<br><strong>*</strong>languages with full audio support","['CAPCOM Co., Ltd.']","['CAPCOM Co., Ltd.']","59,99€",,"59,99€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure']",43.0,20,8,Very Positive,14172,2048,16220
Zombie Army 4: Dead War,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/694280/capsule_sm_120.jpg?t=1734452546,694280,game,694280,False,"English<strong>*</strong>, French, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese<br><strong>*</strong>languages with full audio support",['Rebellion'],['Rebellion'],"4,89€","48,99€","4,89€","{'windows': True, 'mac': False, 'linux': False}",['Action'],70.0,19,8,Very Positive,1932,308,2240
The Headliners,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3059070/48a550b5871809a9453ea4a1a09220118ca92823/capsule_sm_120.jpg?t=1740737211,3059070,game,3059070,False,"English<strong>*</strong>, French, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Portuguese - Brazil, Portuguese - Portugal, Russian, Simplified Chinese, Spanish - Latin America, Traditional Chinese, Ukrainian, Turkish, Croatian<br><strong>*</strong>languages with full audio support",['KAFI'],['KAFI'],"7,79€",,"7,79€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Indie']",,20,8,Very Positive,1594,180,1774
Fast Food Simulator,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2916430/capsule_sm_120.jpg?t=1733918579,2916430,game,2916430,False,"English, French, Italian, German, Spanish - Spain, Hungarian, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Spanish - Latin America, Traditional Chinese, Turkish, Ukrainian, Portuguese - Portugal, Arabic, Dutch, Danish, Finnish, Swedish",['No Ceiling Games'],['No Ceiling Games'],"14,79€",,"14,79€","{'windows': True, 'mac': False, 'linux': False}","['Indie', 'Simulation', 'Early Access']",11.0,20,9,Overwhelmingly Positive,1949,88,2037
Microsoft Flight Simulator 2024,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2537590/c992a0851b2714fdeaa65469ba5e7b8e60c06a96/capsule_sm_120.jpg?t=1737043940,2537590,game,2537590,False,"English<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Dutch<strong>*</strong>, Finnish<strong>*</strong>, Japanese<strong>*</strong>, Korean<strong>*</strong>, Norwegian<strong>*</strong>, Polish<strong>*</strong>, Portuguese - Brazil<strong>*</strong>, Portuguese - Portugal<strong>*</strong>, Russian<strong>*</strong>, Simplified Chinese<strong>*</strong>, Spanish - Latin America<strong>*</strong>, Swedish<strong>*</strong>, Turkish<strong>*</strong><br><strong>*</strong>languages with full audio support",['Asobo Studio'],['Xbox Game Studios'],"79,99€",,"79,99€","{'windows': True, 'mac': False, 'linux': False}",['Simulation'],27.0,20,5,Mixed,3209,4090,7299
Far Cry® 4,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/298110/capsule_sm_120.jpg?t=1739176495,298110,game,298110,False,"English<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Czech, Danish, Dutch, Finnish, Japanese<strong>*</strong>, Korean, Polish, Portuguese - Brazil<strong>*</strong>, Russian, Swedish, Norwegian, Simplified Chinese, Traditional Chinese<br><strong>*</strong>languages with full audio support","['Ubisoft Montreal, Red Storm, Shanghai, Toronto, Kiev']",['Ubisoft'],"5,99€","29,99€","5,99€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure']",57.0,20,8,Very Positive,16866,3968,20834
RoadCraft,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2104890/c3a371763f0945e30ed01ce16dea6991008a635f/capsule_sm_120_alt_assets_0.jpg?t=1741187352,2104890,game,2104890,False,"English<strong>*</strong>, French, Italian, German, Spanish - Spain, Simplified Chinese, Traditional Chinese, Polish, Portuguese - Brazil, Russian, Czech, Korean, Arabic, Turkish<br><strong>*</strong>languages with full audio support",['Saber Interactive'],['Focus Entertainment'],"39,99€",,"39,99€","{'windows': True, 'mac': False, 'linux': False}","['Adventure', 'Simulation']",,0,0,No user reviews,0,0,0
NEEDY STREAMER OVERLOAD,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1451940/capsule_sm_120.jpg?t=1730165409,1451940,game,1451940,False,"English, Japanese, Simplified Chinese, Korean, Traditional Chinese, French, Italian, German, Spanish - Spain, Vietnamese, Russian","['WSS playground', 'xemono']",['WSS playground'],"5,31€","13,29€","5,31€","{'windows': True, 'mac': True, 'linux': False}","['Adventure', 'Indie']",33.0,20,9,Overwhelmingly Positive,12698,567,13265
MapleStory,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/216150/d61bed5b6bf4eabba66c7364652b74bd3f963241/capsule_sm_120_alt_assets_8.jpg?t=1740615416,216150,game,216150,True,English,['NEXON Korea Corporation'],['Nexon America Inc.'],,,,"{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure', 'Casual', 'Massively Multiplayer', 'RPG', 'Free To Play']",0.0,20,5,Mixed,48,32,80
HITMAN World of Assassination,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1659040/capsule_sm_120.jpg?t=1737630798,1659040,game,1659040,False,"English<strong>*</strong>, French, Italian, German, Spanish - Spain, Japanese, Russian, Simplified Chinese, Traditional Chinese<br><strong>*</strong>languages with full audio support",['IO Interactive A/S'],['IO Interactive A/S'],"9,99€",,"9,99€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure']",83.0,20,8,Very Positive,16689,2655,19344
Satisfactory,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/526870/fe7cbb345c177f83f829a61f0e0ab951b42c7ab1/capsule_sm_120.jpg?t=1737364583,526870,game,526870,False,"English<strong>*</strong>, French, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese<br><strong>*</strong>languages with full audio support",['Coffee Stain Studios'],['Coffee Stain Publishing'],"38,99€",,"38,99€","{'windows': True, 'mac': False, 'linux': False}","['Adventure', 'Indie', 'Simulation', 'Strategy']",44.0,20,9,Overwhelmingly Positive,107773,2786,110559
Strinova,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1282270/eff8892fbdeb3888ebc287aab85a79ed972cae6e/capsule_sm_120.jpg?t=1737701579,1282270,game,1282270,True,"English<strong>*</strong>, Japanese<strong>*</strong>, Simplified Chinese<strong>*</strong>, Traditional Chinese, Korean, French, German, Russian, Portuguese - Brazil, Spanish - Latin America<br><strong>*</strong>languages with full audio support",['iDreamSky'],['iDreamSky'],,,,"{'windows': True, 'mac': False, 'linux': False}","['Action', 'Massively Multiplayer', 'Free To Play']",,0,0,No user reviews,0,0,0
God of War Ragnarök,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2322010/capsule_sm_120.jpg?t=1738256985,2322010,game,2322010,False,"English<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Arabic<strong>*</strong>, Czech, Dutch, Greek<strong>*</strong>, Hungarian, Japanese<strong>*</strong>, Korean, Polish<strong>*</strong>, Portuguese - Brazil<strong>*</strong>, Portuguese - Portugal<strong>*</strong>, Russian<strong>*</strong>, Simplified Chinese, Spanish - Latin America<strong>*</strong>, Thai, Traditional Chinese, Turkish, Croatian<br><strong>*</strong>languages with full audio support","['Santa Monica Studio', 'Jetpack Interactive']",['PlayStation Publishing LLC'],"59,99€",,"59,99€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure', 'RPG']",48.0,20,8,Very Positive,7834,1166,9000
High On Life,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1583230/capsule_sm_120.jpg?t=1729541715,1583230,game,1583230,False,"English<strong>*</strong>, French, Italian, German, Spanish - Latin America<br><strong>*</strong>languages with full audio support","['Squanch Games, Inc.']","['Squanch Games, Inc.']","21,89€","36,49€","21,89€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure']",44.0,20,8,Very Positive,9552,1132,10684
Ever 17 - The Out of Infinity,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2392500/d2f87efb5a1128ead9a667cda90de601e8513645/capsule_sm_120.jpg?t=1741248006,2392500,game,2392500,False,"English, Japanese<strong>*</strong>, Traditional Chinese<br><strong>*</strong>languages with full audio support",['MAGES. Inc.'],"['Spike Chunsoft Co., Ltd.']","26,99€","29,99€","26,99€","{'windows': True, 'mac': False, 'linux': False}",['Adventure'],24.0,0,0,No user reviews,0,0,0
Fate/stay night REMASTERED,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2396980/capsule_sm_120.jpg?t=1726036301,2396980,game,2396980,False,"English, Simplified Chinese, Japanese<strong>*</strong><br><strong>*</strong>languages with full audio support","['TYPE-MOON', 'fuzz Inc.']",['Aniplex Inc.'],"21,74€","28,99€","21,74€","{'windows': True, 'mac': False, 'linux': False}",['Adventure'],30.0,20,9,Overwhelmingly Positive,1052,27,1079
FOR HONOR™,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/304390/capsule_sm_120.jpg?t=1738011125,304390,game,304390,False,"English<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Dutch, Japanese<strong>*</strong>, Korean, Polish, Portuguese - Brazil<strong>*</strong>, Russian<strong>*</strong>, Simplified Chinese, Traditional Chinese, Czech<br><strong>*</strong>languages with full audio support","['Ubisoft Montreal', 'Ubisoft Quebec', 'Ubisoft Toronto', 'Blue Byte']",['Ubisoft'],"4,49€","29,99€","4,49€","{'windows': True, 'mac': False, 'linux': False}",['Action'],60.0,20,6,Mostly Positive,35393,15030,50423
Aimlabs,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/714010/357d48a63421b01245ebdfda99791e5e4cc6140e/capsule_sm_120.jpg?t=1740778136,714010,game,714010,True,"English, Spanish - Spain, Spanish - Latin America, Portuguese - Brazil, French, Italian, German, Japanese, Korean, Polish, Russian, Simplified Chinese, Thai, Traditional Chinese, Turkish","['State Space Labs, Inc.']","['State Space Labs, Inc.']",,,,"{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Free To Play']",100.0,3,6,Mostly Positive,71,21,92
Liar's Bar,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3097560/de5fadeac50760c4cb15ccd0d2b14a8662f00b75/capsule_sm_120.jpg?t=1735072240,3097560,game,3097560,False,"English<strong>*</strong>, Turkish, Simplified Chinese, Russian<br><strong>*</strong>languages with full audio support",['Curve Animation'],['Curve Animation'],"6,89€",,"6,89€","{'windows': True, 'mac': False, 'linux': False}","['Casual', 'Indie', 'Simulation', 'Strategy', 'Early Access']",,20,8,Very Positive,10890,987,11877
World of Tanks Blitz,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/444200/501cb64165fd74f7aca258252e148d8a7234ced5/capsule_sm_120.jpg?t=1740471903,444200,game,444200,True,"English<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Arabic<strong>*</strong>, Czech<strong>*</strong>, Finnish<strong>*</strong>, Japanese<strong>*</strong>, Korean<strong>*</strong>, Polish<strong>*</strong>, Russian<strong>*</strong>, Simplified Chinese<strong>*</strong>, Thai<strong>*</strong>, Traditional Chinese<strong>*</strong>, Turkish<strong>*</strong>, Portuguese - Brazil<strong>*</strong>, Ukrainian<strong>*</strong>, Hindi<strong>*</strong>, Vietnamese<strong>*</strong><br><strong>*</strong>languages with full audio support",['Wargaming Group Limited'],['Wargaming Group Limited'],,,,"{'windows': True, 'mac': True, 'linux': False}","['Action', 'Massively Multiplayer', 'Simulation', 'Strategy', 'Free To Play']",,1,6,Mostly Positive,154,63,217
Company of Heroes 3,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1677280/aaa57c62edcfea7aa54ec50bace15255473c7fe7/capsule_sm_120_alt_assets_2.jpg?t=1740507382,1677280,game,1677280,False,"English<strong>*</strong>, French, Italian, German, Spanish - Spain, Czech, Korean, Polish, Simplified Chinese, Traditional Chinese, Japanese, Portuguese - Brazil, Turkish<br><strong>*</strong>languages with full audio support",['Relic Entertainment'],['Relic Entertainment'],"54,99€",,"54,99€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Strategy']",24.0,20,5,Mixed,6465,3996,10461
Escape Simulator,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1435790/capsule_sm_120.jpg?t=1733584721,1435790,game,1435790,False,"English<strong>*</strong>, Japanese<strong>*</strong>, Korean<strong>*</strong>, Simplified Chinese<strong>*</strong>, Traditional Chinese<strong>*</strong>, French<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Portuguese - Portugal<strong>*</strong>, Portuguese - Brazil<strong>*</strong>, Spanish - Latin America<strong>*</strong>, Turkish<strong>*</strong>, Italian<strong>*</strong><br><strong>*</strong>languages with full audio support",['Pine Studio'],['Pine Studio'],"10,19€","16,99€","10,19€","{'windows': True, 'mac': True, 'linux': True}","['Adventure', 'Casual', 'Indie', 'Simulation']",25.0,20,9,Overwhelmingly Positive,7621,339,7960
The Binding of Isaac: Rebirth,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/250900/capsule_sm_120.jpg?t=1731977365,250900,game,250900,False,English<strong>*</strong><br><strong>*</strong>languages with full audio support,"['Nicalis, Inc.', 'Edmund McMillen']","['Nicalis, Inc.']","14,99€",,"14,99€","{'windows': True, 'mac': True, 'linux': True}",['Action'],640.0,20,9,Overwhelmingly Positive,120318,3316,123634
Train Sim World® 5,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2967990/capsule_sm_120.jpg?t=1741180597,2967990,game,2967990,False,"English<strong>*</strong>, French<strong>*</strong>, German<strong>*</strong>, Spanish - Spain, Russian, Simplified Chinese, Polish, Italian<br><strong>*</strong>languages with full audio support",['Dovetail Games'],['Dovetail Games - TSW'],"44,99€",,"44,99€","{'windows': True, 'mac': False, 'linux': False}",['Simulation'],81.0,20,8,Very Positive,412,98,510
Tony Hawk's™ Pro Skater™ 3 + 4,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2545710/d2219a3dd7c23969425fa79a0a8310f67b703212/capsule_sm_120.jpg?t=1741116341,2545710,game,2545710,False,"English<strong>*</strong>, French<strong>*</strong>, Italian, German<strong>*</strong>, Spanish - Spain, Japanese, Portuguese - Brazil<strong>*</strong>, Spanish - Latin America<strong>*</strong><br><strong>*</strong>languages with full audio support",['Iron Galaxy Studios'],['Activision'],"49,99€",,"49,99€","{'windows': True, 'mac': False, 'linux': False}",['Sports'],,0,0,No user reviews,0,0,0
Total War: WARHAMMER III,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1142710/capsule_sm_120.jpg?t=1740719956,1142710,game,1142710,False,"English<strong>*</strong>, French, Italian, German, Spanish - Spain, Czech, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese, Turkish<br><strong>*</strong>languages with full audio support","['CREATIVE ASSEMBLY', 'Feral Interactive']","['SEGA', 'Feral Interactive']","59,99€",,"59,99€","{'windows': True, 'mac': True, 'linux': True}","['Action', 'Strategy']",138.0,20,6,Mostly Positive,35888,12442,48330
Tiny Glade,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2198150/04e34a74d1939044b8ab95afb5144bc4fd841300/capsule_sm_120.jpg?t=1739631414,2198150,game,2198150,False,"English, French, German, Spanish - Spain, Japanese, Norwegian, Polish, Portuguese - Brazil, Russian, Swedish, Simplified Chinese, Ukrainian, Italian, Turkish, Korean",['Pounce Light'],['Pounce Light'],"12,57€","14,79€","12,57€","{'windows': True, 'mac': False, 'linux': True}","['Casual', 'Indie', 'Simulation']",,20,9,Overwhelmingly Positive,10091,230,10321
