name,logo,appid,type,steam_appid,is_free,supported_languages,developers,publishers,price_overview,original_price,discounted_price,platforms,genres,achievements,num_reviews,review_score,review_score_desc,total_positive,total_negative,total_reviews
Foundation,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/690830/e8a4fa83732c06e592571d6406feb01d5c880dd0/capsule_sm_120.jpg?t=1739057314,690830,game,690830,False,"English, French, Italian, German, Spanish - Spain, Russian, Portuguese - Brazil, Simplified Chinese, Japanese, Korean",['Polymorph Games'],['Polymorph Games'],"33,99€",,"33,99€","{'windows': True, 'mac': False, 'linux': False}","['Indie', 'Simulation', 'Strategy']",45.0,20.0,8.0,Very Positive,7483.0,1227.0,8710.0
Black Desert,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/582660/251501d00242f8d836446340c9021aa5f458bcd4/capsule_sm_120.jpg?t=1740425518,582660,game,582660,False,"English<strong>*</strong>, French, German, Spanish - Spain, Japanese<strong>*</strong>, Russian<strong>*</strong>, Thai, Turkish, Traditional Chinese<strong>*</strong>, Portuguese - Brazil, Spanish - Latin America<br><strong>*</strong>languages with full audio support",['Pearl Abyss'],['Pearl Abyss'],"0,99€","9,99€","0,99€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure', 'Massively Multiplayer', 'RPG', 'Simulation', 'Strategy']",,20.0,6.0,Mostly Positive,24889.0,9175.0,34064.0
Call of Duty®: Warzone™,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1962663/capsule_sm_120.jpg?t=1738089567,1962663,game,1962663,True,"English<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Arabic, Japanese<strong>*</strong>, Korean<strong>*</strong>, Polish<strong>*</strong>, Portuguese - Brazil<strong>*</strong>, Russian<strong>*</strong>, Simplified Chinese, Spanish - Latin America<strong>*</strong>, Traditional Chinese<br><strong>*</strong>languages with full audio support","['Infinity Ward', 'Raven Software', 'Beenox', 'Treyarch', 'High Moon Studios', 'Sledgehammer Games', 'Activision Shanghai', 'Demonware', 'Toys for Bob']",['Activision'],,,,"{'windows': True, 'mac': False, 'linux': False}","['Action', 'Free To Play']",,20.0,4.0,Mostly Negative,1123.0,3093.0,4216.0
Black Myth: Wukong,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2358720/b7f722ddd5e23503f598586aa3700dd4d827bb2d/capsule_sm_120.jpg?t=1739542141,2358720,game,2358720,False,"English<strong>*</strong>, French, German, Spanish - Spain, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese<strong>*</strong>, Traditional Chinese, Italian, Turkish<br><strong>*</strong>languages with full audio support",['Game Science'],['Game Science'],"59,99€",,"59,99€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure', 'RPG']",81.0,20.0,8.0,Very Positive,56315.0,3476.0,59791.0
Tom Clancy’s The Division® 2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2221490/b97763366f3f1bfe1a5bab3d12db65d7d981d40a/capsule_sm_120.jpg?t=1740472058,2221490,game,2221490,False,"English<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Arabic<strong>*</strong>, Japanese<strong>*</strong>, Korean, Polish, Portuguese - Brazil<strong>*</strong>, Russian<strong>*</strong>, Simplified Chinese, Spanish - Latin America<strong>*</strong>, Traditional Chinese<br><strong>*</strong>languages with full audio support",['Ubisoft'],['Ubisoft'],"7,49€","29,99€","7,49€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure', 'RPG']",60.0,20.0,6.0,Mostly Positive,7004.0,2134.0,9138.0
American Truck Simulator,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/270880/capsule_sm_120.jpg?t=1740510012,270880,game,270880,False,"English, French, Italian, German, Spanish - Spain, Bulgarian, Czech, Danish, Dutch, Finnish, Greek, Hungarian, Japanese, Korean, Norwegian, Polish, Portuguese - Portugal, Portuguese - Brazil, Romanian, Russian, Simplified Chinese, Swedish, Turkish, Ukrainian, Traditional Chinese, Catalan, Lithuanian, Serbian, Slovak, Slovenian",['SCS Software'],['SCS Software'],"4,99€","19,99€","4,99€","{'windows': True, 'mac': True, 'linux': True}","['Indie', 'Simulation']",110.0,20.0,9.0,Overwhelmingly Positive,78056.0,2138.0,80194.0
Split Fiction,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2001120/1988bcdc421d71cbe4c8c07940967e7a0cd752be/capsule_sm_120.jpg?t=1738683638,2001120,game,2001120,False,"English<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Japanese<strong>*</strong>, Korean, Polish, Portuguese - Brazil, Simplified Chinese<strong>*</strong>, Traditional Chinese<br><strong>*</strong>languages with full audio support",['Hazelight Studios'],['Electronic Arts'],"49,99€",,"49,99€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure']",,0.0,0.0,No user reviews,0.0,0.0,0.0
Once Human,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2139460/144adf517acbfc23c27452b74e0e6a14207f3b69/capsule_sm_120.jpg?t=1737448314,2139460,game,2139460,True,"English<strong>*</strong>, Simplified Chinese<strong>*</strong>, French, German, Japanese, Korean, Traditional Chinese, Portuguese - Brazil, Spanish - Latin America<br><strong>*</strong>languages with full audio support",['Starry Studio'],['Starry Studio'],,,,"{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure', 'RPG', 'Simulation', 'Strategy', 'Free To Play']",,2.0,0.0,2 user reviews,2.0,0.0,2.0
Assassin's Creed Mirage,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3035570/02aa5646231e38bfbd1d83964063a2d0521979b8/capsule_sm_120.jpg?t=1737593508,3035570,game,3035570,False,"English<strong>*</strong>, Italian<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Arabic<strong>*</strong>, Simplified Chinese, Traditional Chinese, Korean, Spanish - Latin America, Japanese<strong>*</strong>, Polish, Portuguese - Brazil<strong>*</strong>, Russian, French<strong>*</strong><br><strong>*</strong>languages with full audio support",['Ubisoft Bordeaux'],['Ubisoft'],"19,99€","49,99€","19,99€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure']",50.0,20.0,6.0,Mostly Positive,1875.0,647.0,2522.0
Balatro,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2379780/capsule_sm_120.jpg?t=1740416199,2379780,game,2379780,False,"English, French, Italian, German, Spanish - Spain, Dutch, Japanese, Polish, Portuguese - Brazil, Simplified Chinese, Spanish - Latin America, Traditional Chinese",['LocalThunk'],['Playstack'],"13,99€",,"13,99€","{'windows': True, 'mac': True, 'linux': False}","['Casual', 'Indie', 'Strategy']",31.0,20.0,9.0,Overwhelmingly Positive,68949.0,1189.0,70138.0
Travellers Rest,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1139980/capsule_sm_120_alt_assets_0.jpg?t=1740660330,1139980,game,1139980,False,"English, French, German, Spanish - Spain, Polish, Portuguese - Brazil, Turkish, Japanese, Korean, Portuguese - Portugal, Simplified Chinese, Russian, Traditional Chinese, Italian, Dutch, Thai, Ukrainian, Czech, Romanian, Hungarian, Indonesian, Catalan",['Isolated Games'],"['Isolated Games', 'IndieArk']","12,05€","17,99€","12,05€","{'windows': True, 'mac': False, 'linux': False}","['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Early Access']",36.0,20.0,8.0,Very Positive,5452.0,600.0,6052.0
Sons Of The Forest,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1326470/capsule_sm_120.jpg?t=1708624856,1326470,game,1326470,False,"English<strong>*</strong>, French, Italian, German, Spanish - Spain, Czech, Finnish, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Swedish, Traditional Chinese, Turkish<br><strong>*</strong>languages with full audio support",['Endnight Games Ltd'],['Newnight '],"28,99€",,"28,99€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure', 'Indie', 'Simulation']",32.0,20.0,8.0,Very Positive,85111.0,11745.0,96856.0
Lies of P,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1627720/capsule_sm_120.jpg?t=1740638019,1627720,game,1627720,False,"English<strong>*</strong>, French, German, Spanish - Spain, Russian, Japanese, Simplified Chinese, Traditional Chinese, Portuguese - Brazil, Polish, Korean, Italian<br><strong>*</strong>languages with full audio support",['NEOWIZ'],['NEOWIZ'],"35,99€","59,99€","35,99€","{'windows': True, 'mac': True, 'linux': False}","['Action', 'Adventure', 'RPG']",42.0,20.0,8.0,Very Positive,16399.0,1102.0,17501.0
DREDGE,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1562430/d6c28e6402e85395421ac06ac86cdb0e28b48e27/capsule_sm_120.jpg?t=1739550347,1562430,game,1562430,False,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Russian, Simplified Chinese, Traditional Chinese, Portuguese - Brazil, Polish",['Black Salt Games'],['Team17'],"12,49€","24,99€","12,49€","{'windows': True, 'mac': True, 'linux': False}","['Adventure', 'RPG']",60.0,20.0,9.0,Overwhelmingly Positive,23157.0,919.0,24076.0
Cyberpunk 2077,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1091500/capsule_sm_120.jpg?t=1734434803,1091500,game,1091500,False,"English<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Arabic, Czech, Hungarian, Japanese<strong>*</strong>, Korean<strong>*</strong>, Polish<strong>*</strong>, Portuguese - Brazil<strong>*</strong>, Russian<strong>*</strong>, Simplified Chinese<strong>*</strong>, Spanish - Latin America, Thai, Traditional Chinese, Turkish, Ukrainian<br><strong>*</strong>languages with full audio support",['CD PROJEKT RED'],['CD PROJEKT RED'],"59,99€",,"59,99€","{'windows': True, 'mac': False, 'linux': False}",['RPG'],57.0,20.0,8.0,Very Positive,281944.0,41297.0,323241.0
Factorio,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/427520/capsule_sm_120.jpg?t=1730307306,427520,game,427520,False,"English, French, Italian, German, Spanish - Spain, Hungarian, Dutch, Norwegian, Polish, Portuguese - Portugal, Portuguese - Brazil, Romanian, Finnish, Swedish, Czech, Russian, Ukrainian, Japanese, Simplified Chinese, Traditional Chinese, Korean, Turkish, Greek, Spanish - Latin America, Thai, Vietnamese, Belarusian, Catalan, Kazakh, Georgian",['Wube Software LTD.'],['Wube Software LTD.'],"32,--€",,"32,--€","{'windows': True, 'mac': True, 'linux': True}","['Casual', 'Indie', 'Simulation', 'Strategy']",88.0,20.0,9.0,Overwhelmingly Positive,101892.0,1809.0,103701.0
Cities: Skylines II,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/949230/2b264fcfffbdc89083c626e70d8e5f0b352672a9/capsule_sm_120.jpg?t=1739206365,949230,game,949230,False,"English, French, Italian, German, Japanese, Korean, Polish, Russian, Simplified Chinese, Portuguese - Brazil, Traditional Chinese, Spanish - Spain",['Colossal Order Ltd.'],['Paradox Interactive'],"49,99€",,"49,99€","{'windows': True, 'mac': False, 'linux': False}",['Simulation'],38.0,20.0,5.0,Mixed,14384.0,12221.0,26605.0
FINAL FANTASY XIV Online,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/39210/2e45b2f419d0beed57ba1ff1d80a13d31f947d54/capsule_sm_120.jpg?t=1738089746,39210,game,39210,False,"English<strong>*</strong>, French<strong>*</strong>, German<strong>*</strong>, Japanese<strong>*</strong><br><strong>*</strong>languages with full audio support",['Square Enix'],['Square Enix'],"9,99€",,"9,99€","{'windows': True, 'mac': False, 'linux': False}","['Massively Multiplayer', 'RPG']",,20.0,8.0,Very Positive,49826.0,6524.0,56350.0
Marvel's Spider-Man 2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2651280/379bd114fe5c23850555d1eb67fa8ac996bf702b/capsule_sm_120.jpg?t=1738343995,2651280,game,2651280,False,"English<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Arabic<strong>*</strong>, Czech, Danish, Dutch, Finnish, Greek, Hungarian, Indonesian, Japanese<strong>*</strong>, Korean, Norwegian, Polish<strong>*</strong>, Portuguese - Brazil<strong>*</strong>, Portuguese - Portugal<strong>*</strong>, Russian<strong>*</strong>, Simplified Chinese, Spanish - Latin America<strong>*</strong>, Swedish, Thai, Traditional Chinese, Vietnamese<br><strong>*</strong>languages with full audio support","['Insomniac Games', 'Nixxes Software']",['PlayStation Publishing LLC'],"59,99€",,"59,99€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure']",43.0,20.0,6.0,Mostly Positive,4378.0,1576.0,5954.0
Destiny 2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1085660/capsule_sm_120.jpg?t=1738688481,1085660,game,1085660,True,"English<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Japanese<strong>*</strong>, Korean<strong>*</strong>, Polish<strong>*</strong>, Portuguese - Brazil<strong>*</strong>, Russian<strong>*</strong>, Simplified Chinese<strong>*</strong>, Spanish - Latin America<strong>*</strong>, Traditional Chinese<br><strong>*</strong>languages with full audio support",['Bungie'],['Bungie'],,,,"{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure', 'Free To Play']",23.0,20.0,8.0,Very Positive,59943.0,13855.0,73798.0
Call of Duty®: Black Ops 6,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2933620/capsule_sm_120.jpg?t=1740790590,2933620,game,2933620,False,"English<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Korean, Polish, Russian, Traditional Chinese, Japanese<strong>*</strong>, Spanish - Latin America<strong>*</strong>, Arabic, Simplified Chinese, Portuguese - Brazil<strong>*</strong><br><strong>*</strong>languages with full audio support","['Treyarch', 'Raven Software', 'Beenox', 'High Moon Studios', 'Activision Shanghai', 'Sledgehammer Games', 'Infinity Ward', 'Demonware']",['Activision'],"79,99€",,"79,99€","{'windows': True, 'mac': False, 'linux': False}",['Action'],,20.0,5.0,Mixed,3240.0,3989.0,7229.0
The Crew Motorfest,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2698940/capsule_sm_120.jpg?t=1736259250,2698940,game,2698940,False,"English<strong>*</strong>, French<strong>*</strong>, Italian, German<strong>*</strong>, Spanish - Spain, Arabic, Simplified Chinese, Traditional Chinese, Korean, Japanese, Polish, Portuguese - Brazil, Russian<br><strong>*</strong>languages with full audio support",['Ubisoft Ivory Tower'],['Ubisoft'],"20,99€","69,99€","20,99€","{'windows': True, 'mac': False, 'linux': False}",['Racing'],50.0,20.0,6.0,Mostly Positive,2103.0,677.0,2780.0
Assassin's Creed® Origins,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/582160/capsule_sm_120.jpg?t=1736247595,582160,game,582160,False,"English<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Czech, Dutch, Japanese<strong>*</strong>, Korean, Polish, Portuguese - Brazil<strong>*</strong>, Russian<strong>*</strong>, Simplified Chinese, Traditional Chinese<br><strong>*</strong>languages with full audio support",['Ubisoft Montreal'],['Ubisoft'],"8,99€","59,99€","8,99€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure', 'RPG']",67.0,20.0,8.0,Very Positive,26690.0,5182.0,31872.0
Assassin’s Creed Shadows,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3159330/c203021137350bf9d6a0cb0ea1d1edf71c7e3084/capsule_sm_120.jpg?t=1740088365,3159330,game,3159330,False,"English<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Arabic, Japanese<strong>*</strong>, Korean, Portuguese - Brazil<strong>*</strong>, Russian, Simplified Chinese, Traditional Chinese, Polish<br><strong>*</strong>languages with full audio support","['Ubisoft Quebec', 'Ubisoft Belgrade', 'Ubisoft Bordeaux', 'Ubisoft Bucharest & Craiova', 'Ubisoft Chengdu', 'Ubisoft Montpellier', 'Ubisoft Montreal', 'Ubisoft Osaka', 'Ubisoft Philippines', 'Ubisoft Shanghai', 'Ubisoft Singapore', 'Ubisoft Sofia', 'Ubisoft Ukraine']",['Ubisoft'],"69,99€",,"69,99€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure', 'RPG']",,0.0,0.0,No user reviews,0.0,0.0,0.0
Stronghold: Definitive Edition,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2140020/1b5d5d05582caa0d83e996efc5eed0885f7f50cc/capsule_sm_120.jpg?t=1729169397,2140020,game,2140020,False,"English<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Czech, Hungarian, Japanese, Korean, Polish<strong>*</strong>, Portuguese - Brazil<strong>*</strong>, Russian<strong>*</strong>, Simplified Chinese, Thai, Traditional Chinese, Turkish, Ukrainian<br><strong>*</strong>languages with full audio support",['FireFly Studios'],['FireFly Studios'],"4,94€","14,99€","4,94€","{'windows': True, 'mac': False, 'linux': False}","['Simulation', 'Strategy']",30.0,20.0,8.0,Very Positive,2024.0,424.0,2448.0
Age of Empires IV: Anniversary Edition,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1466860/capsule_sm_120.jpg?t=1724793729,1466860,game,1466860,False,"English<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Japanese, Korean<strong>*</strong>, Portuguese - Brazil<strong>*</strong>, Russian, Simplified Chinese<strong>*</strong>, Spanish - Latin America<strong>*</strong>, Traditional Chinese, Turkish, Vietnamese, Czech, Danish, Dutch, Finnish, Greek, Hungarian, Norwegian, Polish, Portuguese - Portugal, Swedish, Hindi<br><strong>*</strong>languages with full audio support","['Relic Entertainment', 'Forgotten Empires', 'Climax Studios', ""World's Edge""]",['Xbox Game Studios'],"39,99€",,"39,99€","{'windows': True, 'mac': False, 'linux': False}",['Strategy'],130.0,20.0,8.0,Very Positive,20157.0,3107.0,23264.0
Outer Wilds,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/753640/capsule_sm_120.jpg?t=1729097431,753640,game,753640,False,"English<strong>*</strong>, French, Italian, German, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Spanish - Latin America, Spanish - Spain, Turkish<br><strong>*</strong>languages with full audio support",['Mobius Digital'],['Annapurna Interactive'],"13,79€","22,99€","13,79€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure']",31.0,20.0,9.0,Overwhelmingly Positive,39217.0,1986.0,41203.0
Company of Heroes 3,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1677280/aaa57c62edcfea7aa54ec50bace15255473c7fe7/capsule_sm_120_alt_assets_2.jpg?t=1740507382,1677280,game,1677280,False,"English<strong>*</strong>, French, Italian, German, Spanish - Spain, Czech, Korean, Polish, Simplified Chinese, Traditional Chinese, Japanese, Portuguese - Brazil, Turkish<br><strong>*</strong>languages with full audio support",['Relic Entertainment'],['Relic Entertainment'],"54,99€",,"54,99€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Strategy']",24.0,20.0,5.0,Mixed,6435.0,3997.0,10432.0
ARK: Survival Ascended,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2399830/capsule_sm_120.jpg?t=1739705878,2399830,game,2399830,False,"English<strong>*</strong>, French, Italian, German, Spanish - Spain, Danish, Dutch, Japanese, Korean, Portuguese - Brazil, Portuguese - Portugal, Russian, Simplified Chinese, Spanish - Latin America, Traditional Chinese, Turkish<br><strong>*</strong>languages with full audio support","['Studio Wildcard', 'Grove Street Games', 'Instinct Games']","['Studio Wildcard', 'Snail Games USA']","44,99€",,"44,99€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",32.0,20.0,5.0,Mixed,22762.0,15987.0,38749.0
Hearts of Iron IV,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/394360/capsule_sm_120.jpg?t=1740560372,394360,game,394360,False,"English, French, German, Polish, Portuguese - Brazil, Russian, Spanish - Spain, Japanese, Simplified Chinese",['Paradox Development Studio'],['Paradox Interactive'],"49,99€",,"49,99€","{'windows': True, 'mac': True, 'linux': True}","['Simulation', 'Strategy']",231.0,20.0,8.0,Very Positive,99491.0,8835.0,108326.0
Lost Ark,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1599340/capsule_sm_120.jpg?t=1736361963,1599340,game,1599340,True,"English<strong>*</strong>, French<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong><br><strong>*</strong>languages with full audio support",['Smilegate RPG'],['Amazon Games'],,,,"{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure', 'Massively Multiplayer', 'RPG', 'Free To Play']",156.0,20.0,5.0,Mixed,27260.0,11684.0,38944.0
"Warhammer 40,000: Space Marine 2",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2183900/390a97b1cffe571eed0862e7fafa27de89144a41/capsule_sm_120_alt_assets_4.jpg?t=1738851146,2183900,game,2183900,False,"English<strong>*</strong>, French<strong>*</strong>, Italian, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Russian<strong>*</strong>, Czech, Japanese<strong>*</strong>, Korean, Polish, Portuguese - Brazil, Simplified Chinese<strong>*</strong>, Spanish - Latin America, Traditional Chinese, Turkish, Ukrainian, Thai<br><strong>*</strong>languages with full audio support",['Saber Interactive'],['Focus Entertainment'],"59,99€",,"59,99€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure', 'RPG']",50.0,20.0,8.0,Very Positive,60140.0,9642.0,69782.0
Stardew Valley,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/413150/capsule_sm_120.jpg?t=1711128146,413150,game,413150,False,"English, German, Spanish - Spain, Japanese, Portuguese - Brazil, Russian, Simplified Chinese, French, Italian, Hungarian, Korean, Turkish",['ConcernedApe'],['ConcernedApe'],"13,99€",,"13,99€","{'windows': True, 'mac': True, 'linux': True}","['Indie', 'RPG', 'Simulation']",49.0,20.0,9.0,Overwhelmingly Positive,339032.0,3729.0,342761.0
Red Dead Redemption 2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1174180/capsule_sm_120.jpg?t=1720558643,1174180,game,1174180,False,"English<strong>*</strong>, French, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Portuguese - Portugal, Russian, Simplified Chinese, Spanish - Latin America, Traditional Chinese<br><strong>*</strong>languages with full audio support",['Rockstar Games'],['Rockstar Games'],"59,99€",,"59,99€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure']",51.0,20.0,8.0,Very Positive,210486.0,20259.0,230745.0
Stray,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1332010/capsule_sm_120.jpg?t=1733260906,1332010,game,1332010,False,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Spanish - Latin America, Traditional Chinese, Turkish, Dutch, Portuguese - Portugal",['BlueTwelve Studio'],['Annapurna Interactive'],"16,79€","27,99€","16,79€","{'windows': True, 'mac': True, 'linux': False}","['Adventure', 'Indie']",24.0,20.0,9.0,Overwhelmingly Positive,68976.0,1834.0,70810.0
Satisfactory,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/526870/fe7cbb345c177f83f829a61f0e0ab951b42c7ab1/capsule_sm_120.jpg?t=1737364583,526870,game,526870,False,"English<strong>*</strong>, French, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese<br><strong>*</strong>languages with full audio support",['Coffee Stain Studios'],['Coffee Stain Publishing'],"38,99€",,"38,99€","{'windows': True, 'mac': False, 'linux': False}","['Adventure', 'Indie', 'Simulation', 'Strategy']",44.0,20.0,9.0,Overwhelmingly Positive,107636.0,2783.0,110419.0
Lethal Company,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1966720/capsule_sm_120.jpg?t=1723894859,1966720,game,1966720,False,English<strong>*</strong><br><strong>*</strong>languages with full audio support,['Zeekerss'],['Zeekerss'],"9,75€",,"9,75€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure', 'Indie', 'Early Access']",,20.0,9.0,Overwhelmingly Positive,255440.0,6226.0,261666.0
Kingdom Come: Deliverance,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/379430/capsule_sm_120.jpg?t=1740131196,379430,game,379430,False,"English<strong>*</strong>, French<strong>*</strong>, German<strong>*</strong>, Spanish - Spain, Czech<strong>*</strong>, Polish, Russian, Italian, Simplified Chinese, Turkish, Korean, Ukrainian, Portuguese - Brazil, Portuguese - Portugal, Japanese<strong>*</strong><br><strong>*</strong>languages with full audio support",['Warhorse Studios'],"['Warhorse Studios', 'Deep Silver']","29,99€",,"29,99€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure', 'RPG']",82.0,20.0,8.0,Very Positive,43858.0,8823.0,52681.0
Assassin’s Creed® IV Black Flag™,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/242050/capsule_sm_120.jpg?t=1738250868,242050,game,242050,False,"English<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Czech, Danish, Dutch, Finnish, Norwegian, Polish, Portuguese - Portugal, Portuguese - Brazil<strong>*</strong>, Russian<strong>*</strong>, Swedish, Simplified Chinese<br><strong>*</strong>languages with full audio support",['Ubisoft Montreal'],['Ubisoft'],"11,99€","39,99€","11,99€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure']",60.0,20.0,8.0,Very Positive,23166.0,3651.0,26817.0
Crusader Kings III,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1158310/d3b7a2e73dd02ed202eadf712b18b181406f3854/capsule_sm_120_alt_assets_7.jpg?t=1739983572,1158310,game,1158310,False,"English<strong>*</strong>, French, German, Spanish - Spain, Russian, Simplified Chinese, Korean, Polish<br><strong>*</strong>languages with full audio support",['Paradox Development Studio'],['Paradox Interactive'],"49,99€",,"49,99€","{'windows': True, 'mac': True, 'linux': True}","['RPG', 'Simulation', 'Strategy']",158.0,20.0,8.0,Very Positive,38862.0,3585.0,42447.0
Delta Force,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2507950/b029b3c8740b9ceb997ad832ea12afa20652df1b/capsule_sm_120_alt_assets_2.jpg?t=1740662815,2507950,game,2507950,True,"English<strong>*</strong>, Simplified Chinese<strong>*</strong>, French, German, Russian, Spanish - Latin America, Arabic, Japanese, Korean, Portuguese - Brazil, Traditional Chinese, Turkish<br><strong>*</strong>languages with full audio support",['Team Jade'],['TiMi Studio Group'],,,,"{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure', 'Massively Multiplayer', 'Free To Play']",53.0,0.0,0.0,No user reviews,0.0,0.0,0.0
WWE 2K25,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2878960/e982af853388882a4a7c527d79a96c0f2e8b19cb/capsule_sm_120.jpg?t=1740439136,2878960,game,2878960,False,"English<strong>*</strong>, French, Italian, German, Spanish - Spain, Arabic<br><strong>*</strong>languages with full audio support",['Visual Concepts'],['2K'],"59,99€",,"59,99€","{'windows': True, 'mac': False, 'linux': False}","['Simulation', 'Sports']",,0.0,0.0,No user reviews,0.0,0.0,0.0
