name,logo,appid,type,steam_appid,is_free,supported_languages,developers,publishers,price_overview,original_price,discounted_price,platforms,genres,achievements,num_reviews,review_score,review_score_desc,total_positive,total_negative,total_reviews
Grand Theft Auto V,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/271590/capsule_sm_120.jpg?t=1740770401,271590,game,271590,False,"English<strong>*</strong>, French, Italian, German, Spanish - Spain, Korean, Polish, Portuguese - Brazil, Russian, Traditional Chinese, Japanese, Simplified Chinese, Spanish - Latin America<br><strong>*</strong>languages with full audio support",['Rockstar North'],['Rockstar Games'],,,,"{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure']",77.0,20.0,8.0,Very Positive,466501.0,91899.0,558400.0
Path of Exile 2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2694490/capsule_sm_120.jpg?t=1736126604,2694490,game,2694490,False,"English<strong>*</strong>, French, German, Spanish - Spain, Japanese, Korean, Portuguese - Brazil, Russian, Thai<br><strong>*</strong>languages with full audio support",['Grinding Gear Games'],['Grinding Gear Games'],"27,75€",,"27,75€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure', 'Massively Multiplayer', 'RPG', 'Early Access']",,20.0,8.0,Very Positive,52132.0,11862.0,63994.0
Black Desert,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/582660/251501d00242f8d836446340c9021aa5f458bcd4/capsule_sm_120.jpg?t=1740425518,582660,game,582660,False,"English<strong>*</strong>, French, German, Spanish - Spain, Japanese<strong>*</strong>, Russian<strong>*</strong>, Thai, Turkish, Traditional Chinese<strong>*</strong>, Portuguese - Brazil, Spanish - Latin America<br><strong>*</strong>languages with full audio support",['Pearl Abyss'],['Pearl Abyss'],"0,99€","9,99€","0,99€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure', 'Massively Multiplayer', 'RPG', 'Simulation', 'Strategy']",,20.0,6.0,Mostly Positive,24891.0,9177.0,34068.0
Far Cry® 6,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2369390/capsule_sm_120.jpg?t=1738249424,2369390,game,2369390,False,"English<strong>*</strong>, French<strong>*</strong>, Italian, German<strong>*</strong>, Spanish - Spain, Arabic, Japanese<strong>*</strong>, Korean, Portuguese - Brazil<strong>*</strong>, Russian<strong>*</strong>, Simplified Chinese, Spanish - Latin America<strong>*</strong>, Thai, Traditional Chinese<br><strong>*</strong>languages with full audio support","['Ubisoft Toronto', 'Ubisoft Montreal', 'Ubisoft Kyiv', 'Ubisoft Shanghai', 'Ubisoft Berlin']",['Ubisoft'],"14,99€","59,99€","14,99€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure']",99.0,20.0,5.0,Mixed,6626.0,3151.0,9777.0
Assassin's Creed Mirage,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3035570/02aa5646231e38bfbd1d83964063a2d0521979b8/capsule_sm_120.jpg?t=1737593508,3035570,game,3035570,False,"English<strong>*</strong>, Italian<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Arabic<strong>*</strong>, Simplified Chinese, Traditional Chinese, Korean, Spanish - Latin America, Japanese<strong>*</strong>, Polish, Portuguese - Brazil<strong>*</strong>, Russian, French<strong>*</strong><br><strong>*</strong>languages with full audio support",['Ubisoft Bordeaux'],['Ubisoft'],"19,99€","49,99€","19,99€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure']",50.0,20.0,6.0,Mostly Positive,1884.0,651.0,2535.0
WWE 2K25,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2878960/e982af853388882a4a7c527d79a96c0f2e8b19cb/capsule_sm_120.jpg?t=1740439136,2878960,game,2878960,False,"English<strong>*</strong>, French, Italian, German, Spanish - Spain, Arabic<br><strong>*</strong>languages with full audio support",['Visual Concepts'],['2K'],"59,99€",,"59,99€","{'windows': True, 'mac': False, 'linux': False}","['Simulation', 'Sports']",,0.0,0.0,No user reviews,0.0,0.0,0.0
Tom Clancy’s The Division® 2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2221490/b97763366f3f1bfe1a5bab3d12db65d7d981d40a/capsule_sm_120.jpg?t=1740472058,2221490,game,2221490,False,"English<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Arabic<strong>*</strong>, Japanese<strong>*</strong>, Korean, Polish, Portuguese - Brazil<strong>*</strong>, Russian<strong>*</strong>, Simplified Chinese, Spanish - Latin America<strong>*</strong>, Traditional Chinese<br><strong>*</strong>languages with full audio support",['Ubisoft'],['Ubisoft'],"7,49€","29,99€","7,49€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure', 'RPG']",60.0,20.0,6.0,Mostly Positive,7018.0,2131.0,9149.0
Hearts of Iron IV,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/394360/capsule_sm_120.jpg?t=1740560372,394360,game,394360,False,"English, French, German, Polish, Portuguese - Brazil, Russian, Spanish - Spain, Japanese, Simplified Chinese",['Paradox Development Studio'],['Paradox Interactive'],"49,99€",,"49,99€","{'windows': True, 'mac': True, 'linux': True}","['Simulation', 'Strategy']",231.0,20.0,8.0,Very Positive,99482.0,8833.0,108315.0
Destiny 2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1085660/capsule_sm_120.jpg?t=1738688481,1085660,game,1085660,True,"English<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Japanese<strong>*</strong>, Korean<strong>*</strong>, Polish<strong>*</strong>, Portuguese - Brazil<strong>*</strong>, Russian<strong>*</strong>, Simplified Chinese<strong>*</strong>, Spanish - Latin America<strong>*</strong>, Traditional Chinese<br><strong>*</strong>languages with full audio support",['Bungie'],['Bungie'],,,,"{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure', 'Free To Play']",23.0,20.0,8.0,Very Positive,59944.0,13858.0,73802.0
Forza Horizon 5,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1551360/capsule_sm_120.jpg?t=1740592182,1551360,game,1551360,False,"English<strong>*</strong>, French<strong>*</strong>, Italian, German<strong>*</strong>, Spanish - Spain, Czech, Hungarian, Japanese, Korean, Polish, Portuguese - Brazil<strong>*</strong>, Russian, Simplified Chinese, Spanish - Latin America<strong>*</strong>, Traditional Chinese, Turkish<br><strong>*</strong>languages with full audio support",['Playground Games'],['Xbox Game Studios'],"59,99€",,"59,99€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure', 'Racing', 'Simulation', 'Sports']",147.0,20.0,8.0,Very Positive,66134.0,8572.0,74706.0
EVE Online,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/8500/8cef46cad600556723fa975f6457fd6117cf8245/capsule_sm_120.jpg?t=1740587284,8500,game,8500,True,"English<strong>*</strong>, German<strong>*</strong>, Russian<strong>*</strong>, French<strong>*</strong>, Korean<strong>*</strong>, Japanese<strong>*</strong>, Spanish - Spain<strong>*</strong>, Simplified Chinese<strong>*</strong><br><strong>*</strong>languages with full audio support",['CCP'],['CCP'],,,,"{'windows': True, 'mac': True, 'linux': False}","['Action', 'Massively Multiplayer', 'RPG', 'Strategy', 'Free To Play']",,13.0,6.0,Mostly Positive,4075.0,1088.0,5163.0
Marvel's Spider-Man 2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2651280/379bd114fe5c23850555d1eb67fa8ac996bf702b/capsule_sm_120.jpg?t=1738343995,2651280,game,2651280,False,"English<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Arabic<strong>*</strong>, Czech, Danish, Dutch, Finnish, Greek, Hungarian, Indonesian, Japanese<strong>*</strong>, Korean, Norwegian, Polish<strong>*</strong>, Portuguese - Brazil<strong>*</strong>, Portuguese - Portugal<strong>*</strong>, Russian<strong>*</strong>, Simplified Chinese, Spanish - Latin America<strong>*</strong>, Swedish, Thai, Traditional Chinese, Vietnamese<br><strong>*</strong>languages with full audio support","['Insomniac Games', 'Nixxes Software']",['PlayStation Publishing LLC'],"59,99€",,"59,99€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure']",43.0,20.0,6.0,Mostly Positive,4406.0,1587.0,5993.0
Foundation,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/690830/e8a4fa83732c06e592571d6406feb01d5c880dd0/capsule_sm_120.jpg?t=1739057314,690830,game,690830,False,"English, French, Italian, German, Spanish - Spain, Russian, Portuguese - Brazil, Simplified Chinese, Japanese, Korean",['Polymorph Games'],['Polymorph Games'],"33,99€",,"33,99€","{'windows': True, 'mac': False, 'linux': False}","['Indie', 'Simulation', 'Strategy']",45.0,20.0,8.0,Very Positive,7494.0,1232.0,8726.0
VRChat,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/438100/capsule_sm_120.jpg?t=1733413042,438100,game,438100,True,"English, French, Italian, German, Spanish - Spain, Japanese, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese",['VRChat Inc.'],['VRChat Inc.'],,,,"{'windows': True, 'mac': False, 'linux': False}","['Adventure', 'Casual', 'Massively Multiplayer', 'Simulation', 'Sports', 'Free To Play', 'Early Access']",,20.0,8.0,Very Positive,92.0,18.0,110.0
Assassin's Creed® Origins,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/582160/capsule_sm_120.jpg?t=1736247595,582160,game,582160,False,"English<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Czech, Dutch, Japanese<strong>*</strong>, Korean, Polish, Portuguese - Brazil<strong>*</strong>, Russian<strong>*</strong>, Simplified Chinese, Traditional Chinese<br><strong>*</strong>languages with full audio support",['Ubisoft Montreal'],['Ubisoft'],"8,99€","59,99€","8,99€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure', 'RPG']",67.0,20.0,8.0,Very Positive,26691.0,5181.0,31872.0
Motor Town: Behind The Wheel,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1369670/capsule_sm_120.jpg?t=1732795221,1369670,game,1369670,False,"English, Czech, French, Italian, German, Spanish - Spain, Japanese, Polish, Russian, Simplified Chinese, Swedish, Turkish, Ukrainian",['P3 Games'],['P3 Games'],"15,60€","19,50€","15,60€","{'windows': True, 'mac': False, 'linux': False}","['Adventure', 'Casual', 'Indie', 'Racing', 'Simulation', 'Early Access']",19.0,20.0,8.0,Very Positive,2671.0,186.0,2857.0
MapleStory,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/216150/d61bed5b6bf4eabba66c7364652b74bd3f963241/capsule_sm_120_alt_assets_8.jpg?t=1740615416,216150,game,216150,True,English,['NEXON Korea Corporation'],['Nexon America Inc.'],,,,"{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure', 'Casual', 'Massively Multiplayer', 'RPG', 'Free To Play']",0.0,20.0,5.0,Mixed,48.0,32.0,80.0
Travellers Rest,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1139980/capsule_sm_120_alt_assets_0.jpg?t=1740660330,1139980,game,1139980,False,"English, French, German, Spanish - Spain, Polish, Portuguese - Brazil, Turkish, Japanese, Korean, Portuguese - Portugal, Simplified Chinese, Russian, Traditional Chinese, Italian, Dutch, Thai, Ukrainian, Czech, Romanian, Hungarian, Indonesian, Catalan",['Isolated Games'],"['Isolated Games', 'IndieArk']","12,05€","17,99€","12,05€","{'windows': True, 'mac': False, 'linux': False}","['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Early Access']",36.0,20.0,8.0,Very Positive,5466.0,600.0,6066.0
Planet Coaster 2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2688950/capsule_sm_120.jpg?t=1740741338,2688950,game,2688950,False,"English<strong>*</strong>, French<strong>*</strong>, Italian, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Czech, Dutch, Japanese<strong>*</strong>, Korean<strong>*</strong>, Polish, Portuguese - Brazil, Simplified Chinese<strong>*</strong>, Traditional Chinese<br><strong>*</strong>languages with full audio support",['Frontier Developments'],['Frontier Developments'],"49,99€",,"49,99€","{'windows': True, 'mac': False, 'linux': False}","['Simulation', 'Strategy']",36.0,20.0,5.0,Mixed,2820.0,1865.0,4685.0
Stray,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1332010/capsule_sm_120.jpg?t=1733260906,1332010,game,1332010,False,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Spanish - Latin America, Traditional Chinese, Turkish, Dutch, Portuguese - Portugal",['BlueTwelve Studio'],['Annapurna Interactive'],"16,79€","27,99€","16,79€","{'windows': True, 'mac': True, 'linux': False}","['Adventure', 'Indie']",24.0,20.0,9.0,Overwhelmingly Positive,68996.0,1835.0,70831.0
Farming Simulator 25,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2300320/capsule_sm_120.jpg?t=1738682684,2300320,game,2300320,False,"English<strong>*</strong>, French, Italian, German, Spanish - Spain, Czech, Danish, Dutch, Finnish, Hungarian, Japanese, Korean, Norwegian, Polish, Portuguese - Brazil, Portuguese - Portugal, Romanian, Russian, Simplified Chinese, Spanish - Latin America, Swedish, Traditional Chinese, Turkish, Ukrainian, Vietnamese, Indonesian<br><strong>*</strong>languages with full audio support",['Giants Software'],['Giants Software'],"49,99€",,"49,99€","{'windows': True, 'mac': True, 'linux': False}",['Simulation'],45.0,20.0,8.0,Very Positive,5960.0,1420.0,7380.0
Jurassic World Evolution 2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1244460/capsule_sm_120.jpg?t=1740741168,1244460,game,1244460,False,"English<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Japanese<strong>*</strong>, Korean, Polish, Portuguese - Brazil<strong>*</strong>, Russian<strong>*</strong>, Simplified Chinese<strong>*</strong>, Spanish - Latin America<strong>*</strong>, Traditional Chinese<br><strong>*</strong>languages with full audio support",['Frontier Developments'],['Frontier Developments'],"17,99€","59,99€","17,99€","{'windows': True, 'mac': False, 'linux': False}","['Simulation', 'Strategy']",54.0,20.0,8.0,Very Positive,13580.0,1524.0,15104.0
Company of Heroes 3,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1677280/aaa57c62edcfea7aa54ec50bace15255473c7fe7/capsule_sm_120_alt_assets_2.jpg?t=1740507382,1677280,game,1677280,False,"English<strong>*</strong>, French, Italian, German, Spanish - Spain, Czech, Korean, Polish, Simplified Chinese, Traditional Chinese, Japanese, Portuguese - Brazil, Turkish<br><strong>*</strong>languages with full audio support",['Relic Entertainment'],['Relic Entertainment'],"54,99€",,"54,99€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Strategy']",24.0,20.0,5.0,Mixed,6440.0,4000.0,10440.0
Balatro,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2379780/capsule_sm_120.jpg?t=1740416199,2379780,game,2379780,False,"English, French, Italian, German, Spanish - Spain, Dutch, Japanese, Polish, Portuguese - Brazil, Simplified Chinese, Spanish - Latin America, Traditional Chinese",['LocalThunk'],['Playstack'],"13,99€",,"13,99€","{'windows': True, 'mac': True, 'linux': False}","['Casual', 'Indie', 'Strategy']",31.0,20.0,9.0,Overwhelmingly Positive,69057.0,1193.0,70250.0
FINAL FANTASY XIV Online,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/39210/2e45b2f419d0beed57ba1ff1d80a13d31f947d54/capsule_sm_120.jpg?t=1738089746,39210,game,39210,False,"English<strong>*</strong>, French<strong>*</strong>, German<strong>*</strong>, Japanese<strong>*</strong><br><strong>*</strong>languages with full audio support",['Square Enix'],['Square Enix'],"9,99€",,"9,99€","{'windows': True, 'mac': False, 'linux': False}","['Massively Multiplayer', 'RPG']",,20.0,8.0,Very Positive,49831.0,6528.0,56359.0
Crusader Kings III,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1158310/d3b7a2e73dd02ed202eadf712b18b181406f3854/capsule_sm_120_alt_assets_7.jpg?t=1739983572,1158310,game,1158310,False,"English<strong>*</strong>, French, German, Spanish - Spain, Russian, Simplified Chinese, Korean, Polish<br><strong>*</strong>languages with full audio support",['Paradox Development Studio'],['Paradox Interactive'],"49,99€",,"49,99€","{'windows': True, 'mac': True, 'linux': True}","['RPG', 'Simulation', 'Strategy']",158.0,20.0,8.0,Very Positive,38858.0,3585.0,42443.0
Cities: Skylines II,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/949230/2b264fcfffbdc89083c626e70d8e5f0b352672a9/capsule_sm_120.jpg?t=1739206365,949230,game,949230,False,"English, French, Italian, German, Japanese, Korean, Polish, Russian, Simplified Chinese, Portuguese - Brazil, Traditional Chinese, Spanish - Spain",['Colossal Order Ltd.'],['Paradox Interactive'],"49,99€",,"49,99€","{'windows': True, 'mac': False, 'linux': False}",['Simulation'],38.0,20.0,5.0,Mixed,14392.0,12228.0,26620.0
Factorio,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/427520/capsule_sm_120.jpg?t=1730307306,427520,game,427520,False,"English, French, Italian, German, Spanish - Spain, Hungarian, Dutch, Norwegian, Polish, Portuguese - Portugal, Portuguese - Brazil, Romanian, Finnish, Swedish, Czech, Russian, Ukrainian, Japanese, Simplified Chinese, Traditional Chinese, Korean, Turkish, Greek, Spanish - Latin America, Thai, Vietnamese, Belarusian, Catalan, Kazakh, Georgian",['Wube Software LTD.'],['Wube Software LTD.'],"32,--€",,"32,--€","{'windows': True, 'mac': True, 'linux': True}","['Casual', 'Indie', 'Simulation', 'Strategy']",88.0,20.0,9.0,Overwhelmingly Positive,101917.0,1809.0,103726.0
ARK: Survival Ascended,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2399830/capsule_sm_120.jpg?t=1739705878,2399830,game,2399830,False,"English<strong>*</strong>, French, Italian, German, Spanish - Spain, Danish, Dutch, Japanese, Korean, Portuguese - Brazil, Portuguese - Portugal, Russian, Simplified Chinese, Spanish - Latin America, Traditional Chinese, Turkish<br><strong>*</strong>languages with full audio support","['Studio Wildcard', 'Grove Street Games', 'Instinct Games']","['Studio Wildcard', 'Snail Games USA']","44,99€",,"44,99€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",32.0,20.0,5.0,Mixed,22772.0,15999.0,38771.0
RoadCraft,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2104890/c3a371763f0945e30ed01ce16dea6991008a635f/capsule_sm_120_alt_assets_0.jpg?t=1740482464,2104890,game,2104890,False,"English<strong>*</strong>, French, Italian, German, Spanish - Spain, Simplified Chinese, Traditional Chinese, Polish, Portuguese - Brazil, Russian, Czech, Korean, Arabic, Turkish<br><strong>*</strong>languages with full audio support",['Saber Interactive'],['Focus Entertainment'],"39,99€",,"39,99€","{'windows': True, 'mac': False, 'linux': False}","['Adventure', 'Simulation']",,0.0,0.0,No user reviews,0.0,0.0,0.0
Outer Wilds,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/753640/capsule_sm_120.jpg?t=1729097431,753640,game,753640,False,"English<strong>*</strong>, French, Italian, German, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Spanish - Latin America, Spanish - Spain, Turkish<br><strong>*</strong>languages with full audio support",['Mobius Digital'],['Annapurna Interactive'],"13,79€","22,99€","13,79€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure']",31.0,20.0,9.0,Overwhelmingly Positive,39233.0,1987.0,41220.0
Hell Let Loose,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/686810/d32131283addc0aa9b28c3dd8749458a3cbc35a3/capsule_sm_120.jpg?t=1737653047,686810,game,686810,False,"English, French, German, Spanish - Spain, Russian, Simplified Chinese, Polish, Portuguese - Brazil, Traditional Chinese, Korean, Japanese",['Team17'],['Team17'],"29,99€","59,99€","29,99€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Indie', 'Massively Multiplayer', 'Simulation', 'Strategy']",183.0,20.0,8.0,Very Positive,47593.0,8673.0,56266.0
DREDGE,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1562430/d6c28e6402e85395421ac06ac86cdb0e28b48e27/capsule_sm_120.jpg?t=1739550347,1562430,game,1562430,False,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Russian, Simplified Chinese, Traditional Chinese, Portuguese - Brazil, Polish",['Black Salt Games'],['Team17'],"12,49€","24,99€","12,49€","{'windows': True, 'mac': True, 'linux': False}","['Adventure', 'RPG']",60.0,20.0,9.0,Overwhelmingly Positive,23178.0,919.0,24097.0
eFootball™,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1665460/7cd2f8258702289389f134e7876b0ba1cfdba4f3/capsule_sm_120.jpg?t=1740118125,1665460,game,1665460,True,"English<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Arabic<strong>*</strong>, Japanese<strong>*</strong>, Korean<strong>*</strong>, Portuguese - Portugal<strong>*</strong>, Portuguese - Brazil<strong>*</strong>, Russian, Simplified Chinese<strong>*</strong>, Spanish - Latin America<strong>*</strong>, Traditional Chinese<strong>*</strong>, Turkish<strong>*</strong>, Indonesian<br><strong>*</strong>languages with full audio support",['KONAMI'],['KONAMI'],,,,"{'windows': True, 'mac': False, 'linux': False}","['Simulation', 'Sports', 'Free To Play']",,1.0,4.0,Mostly Negative,117.0,251.0,368.0
iRacing,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/266410/capsule_sm_120.jpg?t=1738166032,266410,game,266410,False,English<strong>*</strong><br><strong>*</strong>languages with full audio support,"['iRacing.com Motorsport Simulations', 'iRacing']","['iRacing.com Motorsport Simulations', 'iRacing']","10,99€",,"10,99€","{'windows': True, 'mac': False, 'linux': False}","['Massively Multiplayer', 'Racing', 'Simulation', 'Sports']",,20.0,8.0,Very Positive,1486.0,352.0,1838.0
Enshrouded,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1203620/4a6bf92e0d334fd13d77542ffd3c494b63343f2e/capsule_sm_120.jpg?t=1738154124,1203620,game,1203620,False,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese, Turkish, Ukrainian, Thai",['Keen Games GmbH'],['Keen Games GmbH'],"29,99€",,"29,99€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure', 'RPG', 'Early Access']",45.0,20.0,8.0,Very Positive,29514.0,4033.0,33547.0
ELDEN RING,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1245620/capsule_sm_120.jpg?t=1739922037,1245620,game,1245620,False,"English<strong>*</strong>, French, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Spanish - Latin America, Thai, Traditional Chinese, Arabic<br><strong>*</strong>languages with full audio support","['FromSoftware, Inc.']","['FromSoftware, Inc.', 'Bandai Namco Entertainment']","59,99€",,"59,99€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'RPG']",42.0,20.0,8.0,Very Positive,372601.0,22917.0,395518.0
Hello Kitty Island Adventure,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2495100/f3d7b938ad51a287edc8ffafa3532e8c9ca9fa16/capsule_sm_120.jpg?t=1738357302,2495100,game,2495100,False,"English, French, Italian, German, Spanish - Spain, Arabic, Dutch, Japanese, Korean, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese, Turkish",['Sunblink'],['Sunblink'],"39,99€",,"39,99€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']",54.0,20.0,8.0,Very Positive,2206.0,140.0,2346.0
The Crew Motorfest,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2698940/capsule_sm_120.jpg?t=1736259250,2698940,game,2698940,False,"English<strong>*</strong>, French<strong>*</strong>, Italian, German<strong>*</strong>, Spanish - Spain, Arabic, Simplified Chinese, Traditional Chinese, Korean, Japanese, Polish, Portuguese - Brazil, Russian<br><strong>*</strong>languages with full audio support",['Ubisoft Ivory Tower'],['Ubisoft'],"20,99€","69,99€","20,99€","{'windows': True, 'mac': False, 'linux': False}",['Racing'],50.0,20.0,6.0,Mostly Positive,2111.0,680.0,2791.0
Microsoft Flight Simulator 2024,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2537590/c992a0851b2714fdeaa65469ba5e7b8e60c06a96/capsule_sm_120.jpg?t=1737043940,2537590,game,2537590,False,"English<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Dutch<strong>*</strong>, Finnish<strong>*</strong>, Japanese<strong>*</strong>, Korean<strong>*</strong>, Norwegian<strong>*</strong>, Polish<strong>*</strong>, Portuguese - Brazil<strong>*</strong>, Portuguese - Portugal<strong>*</strong>, Russian<strong>*</strong>, Simplified Chinese<strong>*</strong>, Spanish - Latin America<strong>*</strong>, Swedish<strong>*</strong>, Turkish<strong>*</strong><br><strong>*</strong>languages with full audio support",['Asobo Studio'],['Xbox Game Studios'],"79,99€",,"79,99€","{'windows': True, 'mac': False, 'linux': False}",['Simulation'],27.0,20.0,5.0,Mixed,3199.0,4075.0,7274.0
Black Myth: Wukong,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2358720/b7f722ddd5e23503f598586aa3700dd4d827bb2d/capsule_sm_120.jpg?t=1739542141,2358720,game,2358720,False,"English<strong>*</strong>, French, German, Spanish - Spain, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese<strong>*</strong>, Traditional Chinese, Italian, Turkish<br><strong>*</strong>languages with full audio support",['Game Science'],['Game Science'],"59,99€",,"59,99€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure', 'RPG']",81.0,20.0,8.0,Very Positive,56330.0,3477.0,59807.0
Sons Of The Forest,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1326470/capsule_sm_120.jpg?t=1708624856,1326470,game,1326470,False,"English<strong>*</strong>, French, Italian, German, Spanish - Spain, Czech, Finnish, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Swedish, Traditional Chinese, Turkish<br><strong>*</strong>languages with full audio support",['Endnight Games Ltd'],['Newnight '],"28,99€",,"28,99€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure', 'Indie', 'Simulation']",32.0,20.0,8.0,Very Positive,85132.0,11750.0,96882.0
Dota 2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/570/capsule_sm_120.jpg?t=1739210483,570,game,570,True,"Bulgarian, Czech, Danish, Dutch, English<strong>*</strong>, Finnish, French, German, Greek, Hungarian, Italian, Japanese, Korean<strong>*</strong>, Norwegian, Polish, Portuguese - Portugal, Portuguese - Brazil, Romanian, Russian, Simplified Chinese<strong>*</strong>, Spanish - Spain, Swedish, Thai, Traditional Chinese, Turkish, Ukrainian, Spanish - Latin America, Vietnamese<br><strong>*</strong>languages with full audio support",['Valve'],['Valve'],,,,"{'windows': True, 'mac': True, 'linux': True}","['Action', 'Strategy', 'Free To Play']",,9.0,8.0,Very Positive,5420.0,667.0,6087.0
DARK SOULS III Deluxe Edition,https://shared.fastly.steamstatic.com/store_item_assets/steam/subs/94174/capsule_sm_120.jpg?t=1726526238,94174,,,,,,,,,,,,,0.0,0.0,No user reviews,0.0,0.0,0.0
